case_id,step,age,block,feature_relative_l1,feature_cosine_distance,baseline_guided_noise_error,replacement_guided_noise_error,error_reduction,recovery_fraction,suffix_milliseconds
animal_seed1,18,2,mid_block,0.2612662810963241,0.03632163717229997,0.1405792087316513,0.11747494339942932,0.023104265332221985,0.16435051484978289,2075.11572265625
animal_seed1,18,2,up_block_3,0.2292420623670171,0.024902055133592005,0.1405792087316513,0.11676035076379776,0.023818857967853546,0.1694337177080066,2033.273193359375
animal_seed1,18,2,up_block_2,0.20758615507514264,0.02008393452228041,0.1405792087316513,0.09880271553993225,0.041776493191719055,0.29717405275388425,1871.9459228515625
animal_seed1,18,2,up_block_1,0.22042117818360735,0.024334306133883543,0.1405792087316513,0.0671810507774353,0.073398157954216,0.522112470374792,1593.408447265625
animal_seed1,18,2,up_boundary,0.2351594276137059,0.029953842661387453,0.1405792087316513,0.0,0.1405792087316513,1.0,477.3118591308594
interior_seed0,4,2,down_block_0,0.17771872841400208,0.01255617743505133,0.11274353414773941,0.0,0.11274353414773941,1.0,2003.2261962890625
interior_seed0,4,2,down_block_1,0.37351857435718006,0.06139114867962536,0.11274353414773941,0.015837179496884346,0.09690635465085506,0.8595291551165031,1801.6947021484375
interior_seed0,4,2,down_block_2,0.5800763573952072,0.15415240583552847,0.11274353414773941,0.040478046983480453,0.07226548716425896,0.6409723423213085,1680.7177734375
interior_seed0,4,2,down_block_3,0.6438433792963592,0.20838236287872414,0.11274353414773941,0.07002543658018112,0.04271809756755829,0.3788962080218311,1659.9405517578125
interior_seed0,4,2,mid_block,0.7224944632994378,0.2727156374491283,0.11274353414773941,0.07102435827255249,0.04171917587518692,0.37003608402516464,1636.9368896484375
interior_seed0,4,2,up_block_3,0.7479195304921776,0.2848215191479456,0.11274353414773941,0.06997963786125183,0.04276389628648758,0.37930242838094524,1595.95556640625
interior_seed0,4,2,up_block_2,0.7741317382798032,0.36878765108442924,0.11274353414773941,0.040061820298433304,0.0726817138493061,0.6446641432586618,1462.6773681640625
interior_seed0,4,2,up_block_1,0.6494819925485054,0.2691595364224141,0.11274353414773941,0.013149552047252655,0.09959398210048676,0.8833675727246456,1215.419921875
interior_seed0,4,2,up_boundary,0.35886077941615024,0.04531788893734501,0.11274353414773941,0.0,0.11274353414773941,1.0,367.27984619140625
interior_seed0,9,2,down_block_0,0.2633438551220852,0.0298283081961761,0.09188322722911835,0.0,0.09188322722911835,1.0,2234.945068359375
interior_seed0,9,2,down_block_1,0.43773862450792106,0.08764472910635612,0.09188322722911835,0.02707330323755741,0.06480992399156094,0.7053509758636588,2088.820068359375
interior_seed0,9,2,down_block_2,0.4741189004672926,0.10654637607192241,0.09188322722911835,0.0495881661772728,0.04229506105184555,0.46031318584815656,2003.8106689453125
interior_seed0,9,2,down_block_3,0.4476855131814026,0.0979820518459027,0.09188322722911835,0.07245411723852158,0.01942910999059677,0.21145437068888204,1979.6497802734375
interior_seed0,9,2,mid_block,0.46860786314152025,0.11607935691351046,0.09188322722911835,0.07236315310001373,0.019520074129104614,0.2124443678978505,1948.9464111328125
interior_seed0,9,2,up_block_3,0.43283337536899613,0.08994231965219424,0.09188322722911835,0.07372494786977768,0.018158279359340668,0.1976234390860207,1896.074951171875
interior_seed0,9,2,up_block_2,0.4295972307027331,0.09736034728499487,0.09188322722911835,0.047945331782102585,0.04393789544701576,0.4781927754611081,1731.98583984375
interior_seed0,9,2,up_block_1,0.4015614467860386,0.08988263435224209,0.09188322722911835,0.023296978324651718,0.06858624890446663,0.7464501517065917,1469.76171875
interior_seed0,9,2,up_boundary,0.31568970765726195,0.04688097547225911,0.09188322722911835,0.0,0.09188322722911835,1.0,422.517578125
interior_seed0,12,2,down_block_0,0.2667369593098855,0.03171887788857619,0.08266641199588776,0.0,0.08266641199588776,1.0,2297.421875
interior_seed0,12,2,down_block_1,0.36085670571045003,0.05827667771630329,0.08266641199588776,0.03941332921385765,0.043253082782030106,0.5232243874837792,2164.3271484375
interior_seed0,12,2,down_block_2,0.35504819869741583,0.05965417317688282,0.08266641199588776,0.05934019759297371,0.023326214402914047,0.2821728177107095,2075.865234375
interior_seed0,12,2,down_block_3,0.3187518683944877,0.049427524354902164,0.08266641199588776,0.07818087190389633,0.0044855400919914246,0.05426073278969163,2060.355224609375
interior_seed0,12,2,mid_block,0.30741328027538456,0.04558365671807563,0.08266641199588776,0.07874205708503723,0.003924354910850525,0.04747218145920912,2004.6763916015625
interior_seed0,12,2,up_block_3,0.24731127425484822,0.026422124144136583,0.08266641199588776,0.07810267060995102,0.004563741385936737,0.05520671909848658,1960.850341796875
interior_seed0,12,2,up_block_2,0.2822405478740645,0.039246505333564774,0.08266641199588776,0.059052154421806335,0.02361425757408142,0.2856572216447003,1782.199462890625
interior_seed0,12,2,up_block_1,0.27742717592212335,0.04161568423136219,0.08266641199588776,0.03629311919212341,0.04637329280376434,0.5609689798327183,1540.592041015625
interior_seed0,12,2,up_boundary,0.25467906759947956,0.03290203689877613,0.08266641199588776,0.0,0.08266641199588776,1.0,435.6282958984375
interior_seed0,15,2,down_block_0,0.2518371853133756,0.028901284282243478,0.10022764652967453,0.0,0.10022764652967453,1.0,2342.987548828125
interior_seed0,15,2,down_block_1,0.31288336660429045,0.046234039019250384,0.10022764652967453,0.051224324852228165,0.049003321677446365,0.4889202068905997,2198.86279296875
interior_seed0,15,2,down_block_2,0.3090503097802896,0.045935359903612416,0.10022764652967453,0.07471169531345367,0.025515951216220856,0.25457996969594926,2113.732421875
interior_seed0,15,2,down_block_3,0.2792405693755246,0.03892535621020343,0.10022764652967453,0.09051211923360825,0.009715527296066284,0.09693460469701635,2086.14453125
interior_seed0,15,2,mid_block,0.2735781170383359,0.038756598750726234,0.10022764652967453,0.09103542566299438,0.009192220866680145,0.09171342623473247,2060.292724609375
interior_seed0,15,2,up_block_3,0.21877869304136785,0.02116122015334143,0.10022764652967453,0.09071540832519531,0.009512238204479218,0.09490633107565702,2009.804443359375
interior_seed0,15,2,up_block_2,0.25863550321315676,0.033172644152179354,0.10022764652967453,0.07381989061832428,0.02640775591135025,0.2634777611338172,1824.649658203125
interior_seed0,15,2,up_block_1,0.24645446992647244,0.03204311358591594,0.10022764652967453,0.04743872582912445,0.05278892070055008,0.5266902150088977,1566.9862060546875
interior_seed0,15,2,up_boundary,0.23983320713797313,0.030082796209777052,0.10022764652967453,0.0,0.10022764652967453,1.0,460.3472900390625
interior_seed0,18,2,down_block_0,0.2913728671079928,0.03973802140614702,0.15104755759239197,0.0,0.15104755759239197,1.0,2354.310791015625
interior_seed0,18,2,down_block_1,0.3079500301539259,0.04678304044723214,0.15104755759239197,0.09144729375839233,0.059600263833999634,0.39457946082672446,2186.30615234375
interior_seed0,18,2,down_block_2,0.28571834122310225,0.038493754978672134,0.15104755759239197,0.11441212147474289,0.03663543611764908,0.24254239328060706,2122.352294921875
interior_seed0,18,2,down_block_3,0.2542531740008255,0.03173658176253069,0.15104755759239197,0.12939368188381195,0.021653875708580017,0.1433579996507715,2089.512451171875
interior_seed0,18,2,mid_block,0.2398238397616255,0.028383426198934414,0.15104755759239197,0.12987539172172546,0.021172165870666504,0.1401688726924037,2069.390869140625
interior_seed0,18,2,up_block_3,0.1921854625814849,0.016155654299827016,0.15104755759239197,0.1284140646457672,0.022633492946624756,0.1498434884177483,2017.4158935546875
interior_seed0,18,2,up_block_2,0.2549678309091815,0.03139838729412103,0.15104755759239197,0.11406683176755905,0.036980725824832916,0.24482836011573866,1893.241943359375
interior_seed0,18,2,up_block_1,0.25814971197700487,0.03539882611621126,0.15104755759239197,0.08323605358600616,0.0678115040063858,0.4489414134677896,1582.0533447265625
interior_seed0,18,2,up_boundary,0.26520201093655316,0.038245125715618555,0.15104755759239197,0.0,0.15104755759239197,1.0,463.49871826171875
interior_seed1,4,2,down_block_0,0.16321412554093,0.009610333706640328,0.05039342865347862,0.0,0.05039342865347862,1.0,1876.0567626953125
interior_seed1,4,2,down_block_1,0.2911105314630237,0.03464177930412904,0.05039342865347862,0.007224199827760458,0.043169228825718164,0.8566440105229518,1755.9263916015625
interior_seed1,4,2,down_block_2,0.39290456691247766,0.06869437973932047,0.05039342865347862,0.012313525192439556,0.038079903461039066,0.7556521649457253,1651.3035888671875
interior_seed1,4,2,down_block_3,0.41675927487858994,0.08781410284326585,0.05039342865347862,0.02559204399585724,0.024801384657621384,0.4921551345149317,1628.4813232421875
interior_seed1,4,2,mid_block,0.5118918394020793,0.13578537605920016,0.05039342865347862,0.027171960100531578,0.023221468552947044,0.460803505009062,1578.5574951171875
interior_seed1,4,2,up_block_3,0.5364303462425271,0.13997222249920493,0.05039342865347862,0.025553006678819656,0.024840421974658966,0.4929297854581333,1535.656982421875
interior_seed1,4,2,up_block_2,0.5941209805571135,0.22039343172652592,0.05039342865347862,0.011250817216932774,0.03914261143654585,0.7767403902144265,1388.939453125
interior_seed1,4,2,up_block_1,0.5020799157311818,0.1639696327179021,0.05039342865347862,0.00631718197837472,0.0440762466751039,0.8746427431676917,1157.1041259765625
interior_seed1,4,2,up_boundary,0.2629948649395101,0.021455449011655636,0.05039342865347862,0.0,0.05039342865347862,1.0,374.5042419433594
interior_seed1,9,2,down_block_0,0.2394294674681007,0.023651213783898895,0.11161831766366959,0.0,0.11161831766366959,1.0,2189.702392578125
interior_seed1,9,2,down_block_1,0.449074169884531,0.09267543105743614,0.11161831766366959,0.025078456848859787,0.0865398608148098,0.775319523051524,2011.2080078125
interior_seed1,9,2,down_block_2,0.5388652819463778,0.1401846473756473,0.11161831766366959,0.05483418330550194,0.05678413435816765,0.5087349061224044,1888.0478515625
interior_seed1,9,2,down_block_3,0.5280913423650664,0.14369402279042787,0.11161831766366959,0.09019535779953003,0.021422959864139557,0.1919305030979917,1856.153564453125
interior_seed1,9,2,mid_block,0.48000470287213964,0.11194191222835326,0.11161831766366959,0.09458370506763458,0.017034612596035004,0.1526148481055235,1832.531982421875
interior_seed1,9,2,up_block_3,0.42082165961745865,0.0738307115783835,0.11161831766366959,0.09048871695995331,0.021129600703716278,0.1893022681759493,1796.6717529296875
interior_seed1,9,2,up_block_2,0.47677682835387003,0.11653236786600718,0.11161831766366959,0.05548277497291565,0.05613554269075394,0.5029241065960393,1670.4283447265625
interior_seed1,9,2,up_block_1,0.5207350577821235,0.1516402635848213,0.11161831766366959,0.021879946812987328,0.08973837085068226,0.8039753037766042,1421.4886474609375
interior_seed1,9,2,up_boundary,0.41304669422950996,0.08330844061772125,0.11161831766366959,0.0,0.11161831766366959,1.0,400.50787353515625
interior_seed1,12,2,down_block_0,0.26365010020417523,0.03084791480205995,0.08473191410303116,0.0,0.08473191410303116,1.0,2232.20947265625
interior_seed1,12,2,down_block_1,0.37685304954221766,0.062240633773303355,0.08473191410303116,0.03423825651407242,0.05049365758895874,0.5959225413881262,2072.105224609375
interior_seed1,12,2,down_block_2,0.38647191255678154,0.06982688675962434,0.08473191410303116,0.05363238602876663,0.031099528074264526,0.3670344096847446,2000.080810546875
interior_seed1,12,2,down_block_3,0.35774478735361576,0.06210097321009622,0.08473191410303116,0.07320251315832138,0.011529400944709778,0.13606916669780897,1952.76171875
interior_seed1,12,2,mid_block,0.34166555293256984,0.05725505961282484,0.08473191410303116,0.07307759672403336,0.011654317378997803,0.13754342153567478,1940.0057373046875
interior_seed1,12,2,up_block_3,0.2818192774234919,0.03366325965542405,0.08473191410303116,0.07281216979026794,0.011919744312763214,0.1406759712552841,1870.0799560546875
interior_seed1,12,2,up_block_2,0.2902064462790318,0.04053472040828254,0.08473191410303116,0.0543392077088356,0.030392706394195557,0.35869255068685274,1740.0343017578125
interior_seed1,12,2,up_block_1,0.29269872258984947,0.04364563646332764,0.08473191410303116,0.0310845747590065,0.05364733934402466,0.633142068274196,1478.125
interior_seed1,12,2,up_boundary,0.2680946065418807,0.03535375318345646,0.08473191410303116,0.0,0.08473191410303116,1.0,422.1933288574219
interior_seed1,15,2,down_block_0,0.26582215117022584,0.032406627224615625,0.10265862941741943,0.0,0.10265862941741943,1.0,2249.880126953125
interior_seed1,15,2,down_block_1,0.3359069016446307,0.0520064552623829,0.10265862941741943,0.05185723304748535,0.05080139636993408,0.4948575356813983,2098.075927734375
interior_seed1,15,2,down_block_2,0.33616124965537536,0.055146692442233136,0.10265862941741943,0.07539267838001251,0.02726595103740692,0.26559823749975325,1983.09375
interior_seed1,15,2,down_block_3,0.30259623105732336,0.045516478979251485,0.10265862941741943,0.09078997373580933,0.011868655681610107,0.11561283984565059,2000.7177734375
interior_seed1,15,2,mid_block,0.2821402298282304,0.04184190693695744,0.10265862941741943,0.09067452698945999,0.011984102427959442,0.1167374091780534,1970.7001953125
interior_seed1,15,2,up_block_3,0.22743917203385136,0.02314037134013247,0.10265862941741943,0.09103299677371979,0.011625632643699646,0.11324554701026403,1922.626708984375
interior_seed1,15,2,up_block_2,0.2900308377840312,0.042545934003166086,0.10265862941741943,0.07532115280628204,0.02733747661113739,0.2662949697095672,1773.3653564453125
interior_seed1,15,2,up_block_1,0.2901574464481035,0.04469266618991641,0.10265862941741943,0.04801338165998459,0.054645247757434845,0.532300577823246,1464.501220703125
interior_seed1,15,2,up_boundary,0.27007714986958764,0.03810361488997327,0.10265862941741943,0.0,0.10265862941741943,1.0,429.9644775390625
interior_seed1,18,2,down_block_0,0.303045462218074,0.0432457948673054,0.14604464173316956,0.0,0.14604464173316956,1.0,2297.548583984375
interior_seed1,18,2,down_block_1,0.3280950396787,0.052527824106312626,0.14604464173316956,0.08724956214427948,0.058795079588890076,0.4025829286932105,2104.164306640625
interior_seed1,18,2,down_block_2,0.30568240670198904,0.044270263052090475,0.14604464173316956,0.11221348494291306,0.0338311567902565,0.23164942163415772,2034.0595703125
interior_seed1,18,2,down_block_3,0.2729987237611776,0.03639831261090898,0.14604464173316956,0.12218236178159714,0.023862279951572418,0.1633903145530661,2024.3857421875
interior_seed1,18,2,mid_block,0.24668882452046778,0.031105325449642174,0.14604464173316956,0.12258915603160858,0.023455485701560974,0.16060490424849172,2013.1065673828125
interior_seed1,18,2,up_block_3,0.1982186369248581,0.016824517696518382,0.14604464173316956,0.12217936664819717,0.02386527508497238,0.16341082289465547,1954.56103515625
interior_seed1,18,2,up_block_2,0.2609252335745624,0.032725954738578644,0.14604464173316956,0.11227918416261673,0.033765457570552826,0.23119956452934376,1767.1357421875
interior_seed1,18,2,up_block_1,0.2746435687309665,0.038490411290396875,0.14604464173316956,0.08124884963035583,0.06479579210281372,0.4436711359886704,1514.1640625
interior_seed1,18,2,up_boundary,0.2824018412989118,0.04233467289107007,0.14604464173316956,0.0,0.14604464173316956,1.0,451.02349853515625
architecture_seed0,4,2,down_block_0,0.20953442475552797,0.01797752861493429,0.12567295134067535,0.0,0.12567295134067535,1.0,2031.9918212890625
architecture_seed0,4,2,down_block_1,0.4927929603899436,0.10399756975161223,0.12567295134067535,0.021512242034077644,0.10416070930659771,0.8288236107723604,1837.3155517578125
architecture_seed0,4,2,down_block_2,0.7351547709959518,0.2496950106939626,0.12567295134067535,0.041952863335609436,0.08372008800506592,0.6661742810361536,1725.59326171875
architecture_seed0,4,2,down_block_3,0.7718446855132745,0.3014748972946574,0.12567295134067535,0.08914286643266678,0.036530084908008575,0.29067579394218646,1625.19287109375
architecture_seed0,4,2,mid_block,0.852089617332869,0.4009660664965403,0.12567295134067535,0.09626783430576324,0.02940511703491211,0.23398127219277645,1630.039794921875
architecture_seed0,4,2,up_block_3,0.8197378245209467,0.3454109126409626,0.12567295134067535,0.08762012422084808,0.03805282711982727,0.30279250000800356,1557.750732421875
architecture_seed0,4,2,up_block_2,0.8330363449109564,0.43511367999924877,0.12567295134067535,0.04024090990424156,0.08543204143643379,0.6797965713787039,1497.7537841796875
architecture_seed0,4,2,up_block_1,0.7641987180424645,0.3717312844504167,0.12567295134067535,0.012841921299695969,0.11283103004097939,0.8978147551824102,1264.1285400390625
architecture_seed0,4,2,up_boundary,0.43058907663316953,0.06488579802551386,0.12567295134067535,0.0,0.12567295134067535,1.0,369.0998840332031
architecture_seed0,9,2,down_block_0,0.22069985929685867,0.01996610297522372,0.062867671251297,0.0,0.062867671251297,1.0,2277.787841796875
architecture_seed0,9,2,down_block_1,0.31953560971509426,0.04038512455505516,0.062867671251297,0.019341718405485153,0.043525952845811844,0.6923423753335524,2095.935791015625
architecture_seed0,9,2,down_block_2,0.3598060716130734,0.06008033015046155,0.062867671251297,0.03231411427259445,0.030553556978702545,0.48599791229060685,2021.98583984375
architecture_seed0,9,2,down_block_3,0.3339093854142402,0.05487821317613517,0.062867671251297,0.05394359305500984,0.008924078196287155,0.14195019504723655,2004.7882080078125
architecture_seed0,9,2,mid_block,0.29010509658412237,0.04136701288294509,0.062867671251297,0.05373481661081314,0.009132854640483856,0.1452710822383999,1997.6480712890625
architecture_seed0,9,2,up_block_3,0.24919313352870515,0.027102397894377295,0.062867671251297,0.054202497005462646,0.00866517424583435,0.13783195835579137,1924.447021484375
architecture_seed0,9,2,up_block_2,0.25980618139341377,0.034208087830578604,0.062867671251297,0.031965337693691254,0.030902333557605743,0.491545701352318,1791.0712890625
architecture_seed0,9,2,up_block_1,0.2891482966666087,0.04328752656102952,0.062867671251297,0.017539888620376587,0.04532778263092041,0.7210030486056102,1486.5030517578125
architecture_seed0,9,2,up_boundary,0.24304882400064606,0.02679717902633605,0.062867671251297,0.0,0.062867671251297,1.0,415.5170593261719
architecture_seed0,12,2,down_block_0,0.22428150594933113,0.02145629055646925,0.07837463170289993,0.0,0.07837463170289993,1.0,2331.75146484375
architecture_seed0,12,2,down_block_1,0.288718173615292,0.034678612802315656,0.07837463170289993,0.02730533666908741,0.05106929503381252,0.6516049125105223,2172.414794921875
architecture_seed0,12,2,down_block_2,0.3108917529763352,0.04882942350347108,0.07837463170289993,0.04404234141111374,0.034332290291786194,0.4380536092588218,2127.501708984375
architecture_seed0,12,2,down_block_3,0.29463054786656795,0.04455997480967244,0.07837463170289993,0.06325333565473557,0.015121296048164368,0.19293610342547696,2052.039794921875
architecture_seed0,12,2,mid_block,0.2701072802371914,0.03805664387109786,0.07837463170289993,0.06380318850278854,0.01457144320011139,0.1859204041346995,2037.301025390625
architecture_seed0,12,2,up_block_3,0.22436075262574356,0.02228552246098492,0.07837463170289993,0.06335718184709549,0.015017449855804443,0.1916111059090155,1984.4327392578125
architecture_seed0,12,2,up_block_2,0.2352471856559383,0.030531734575578895,0.07837463170289993,0.043105628341436386,0.03526900336146355,0.4500053473317765,1845.3919677734375
architecture_seed0,12,2,up_block_1,0.24694068986530632,0.03303865798490602,0.07837463170289993,0.02499845065176487,0.05337618105113506,0.6810390032003186,1584.2967529296875
architecture_seed0,12,2,up_boundary,0.23476078145151982,0.0286309924444601,0.07837463170289993,0.0,0.07837463170289993,1.0,458.6537170410156
architecture_seed0,15,2,down_block_0,0.23310737943177257,0.02391502147062008,0.08981996774673462,0.0,0.08981996774673462,1.0,2376.945068359375
architecture_seed0,15,2,down_block_1,0.27266570785688626,0.0330453939345946,0.08981996774673462,0.04436863586306572,0.0454513318836689,0.5060270341203865,2233.46533203125
architecture_seed0,15,2,down_block_2,0.27740143926097394,0.0389933015990912,0.08981996774673462,0.06366734206676483,0.026152625679969788,0.2911671684598279,2138.041748046875
architecture_seed0,15,2,down_block_3,0.25387354132623874,0.0318769424270644,0.08981996774673462,0.07611937075853348,0.013700596988201141,0.15253397804408833,2123.707763671875
architecture_seed0,15,2,mid_block,0.217928944259371,0.023570207976333912,0.08981996774673462,0.07661931216716766,0.013200655579566956,0.14696793943178477,2077.02490234375
architecture_seed0,15,2,up_block_3,0.1821341633198418,0.014259732540729542,0.08981996774673462,0.07595282047986984,0.013867147266864777,0.15438824589612385,2065.34765625
architecture_seed0,15,2,up_block_2,0.1927322139243016,0.017635366733135704,0.08981996774673462,0.06271262466907501,0.027107343077659607,0.30179640182118733,1912.0799560546875
architecture_seed0,15,2,up_block_1,0.21195997511994819,0.02197984391431551,0.08981996774673462,0.04012380167841911,0.049696166068315506,0.5532863940504165,1594.6475830078125
architecture_seed0,15,2,up_boundary,0.21902604011585416,0.024684398813161423,0.08981996774673462,0.0,0.08981996774673462,1.0,469.597900390625
architecture_seed0,18,2,down_block_0,0.2791903322026382,0.034810934414760464,0.14421792328357697,0.0,0.14421792328357697,1.0,2419.89697265625
architecture_seed0,18,2,down_block_1,0.2901524360304191,0.04136122208732229,0.14421792328357697,0.08260095864534378,0.061616964638233185,0.42724900785788744,2255.59765625
architecture_seed0,18,2,down_block_2,0.2780859599400225,0.03807333612328223,0.14421792328357697,0.1086360290646553,0.03558189421892166,0.24672310770247793,2168.20361328125
architecture_seed0,18,2,down_block_3,0.25210564526344714,0.030808762242024446,0.14421792328357697,0.1203523799777031,0.02386554330587387,0.1654825056587928,2144.48583984375
architecture_seed0,18,2,mid_block,0.22004717698780057,0.023581355694769934,0.14421792328357697,0.12077560275793076,0.02344232052564621,0.16254789967784636,2126.982177734375
architecture_seed0,18,2,up_block_3,0.17284822954980344,0.01239768638359684,0.14421792328357697,0.120267853140831,0.02395007014274597,0.16606861059601266,2068.775146484375
architecture_seed0,18,2,up_block_2,0.2174818340007128,0.028837107598389977,0.14421792328357697,0.10702550411224365,0.03719241917133331,0.2578904086574699,1924.90673828125
architecture_seed0,18,2,up_block_1,0.2427370576843236,0.02921988642828699,0.14421792328357697,0.07600496709346771,0.06821295619010925,0.47298528946351226,1633.2596435546875
architecture_seed0,18,2,up_boundary,0.2566226647685668,0.035421297948207586,0.14421792328357697,0.0,0.14421792328357697,1.0,482.56524658203125
architecture_seed1,4,2,down_block_0,0.19508406877949297,0.015305915700293715,0.09213633835315704,0.0,0.09213633835315704,1.0,1880.4686279296875
architecture_seed1,4,2,down_block_1,0.4599881116771391,0.09995890462929025,0.09213633835315704,0.019536321982741356,0.07260001637041569,0.7879629000681689,1740.2568359375
architecture_seed1,4,2,down_block_2,0.7019160808248691,0.2270500543827778,0.09213633835315704,0.046068839728832245,0.0460674986243248,0.49999272217383817,1632.6739501953125
architecture_seed1,4,2,down_block_3,0.7400341119073592,0.27250418256856845,0.09213633835315704,0.08550473302602768,0.006631605327129364,0.07197600258120235,1613.4254150390625
architecture_seed1,4,2,mid_block,0.7599593513784331,0.2927863080284989,0.09213633835315704,0.08739573508501053,0.004740603268146515,0.051452047616390634,1580.5294189453125
architecture_seed1,4,2,up_block_3,0.698329118453924,0.23471625692560671,0.09213633835315704,0.08609270304441452,0.006043635308742523,0.06559448114355673,1525.9010009765625
architecture_seed1,4,2,up_block_2,0.720421263017522,0.269704072957897,0.09213633835315704,0.04168381541967392,0.050452522933483124,0.547585500306073,1391.1234130859375
architecture_seed1,4,2,up_block_1,0.6017351925749899,0.2010443283317549,0.09213633835315704,0.013416159898042679,0.07872017845511436,0.8543879631224461,1169.45654296875
architecture_seed1,4,2,up_boundary,0.3703636771401493,0.0477283933347209,0.09213633835315704,0.0,0.09213633835315704,1.0,374.96484375
architecture_seed1,9,2,down_block_0,0.24107731868033813,0.02528979276244403,0.08025186508893967,0.0,0.08025186508893967,1.0,2014.210693359375
architecture_seed1,9,2,down_block_1,0.390589414506224,0.07662293054862224,0.08025186508893967,0.019493799656629562,0.060758065432310104,0.7570922540550873,1840.3697509765625
architecture_seed1,9,2,down_block_2,0.44137645560803396,0.10034747728455906,0.08025186508893967,0.04410216957330704,0.03614969551563263,0.45045302655046693,1773.6124267578125
architecture_seed1,9,2,down_block_3,0.4375629353874612,0.1030930243517918,0.08025186508893967,0.06803333759307861,0.012218527495861053,0.1522522558487555,1726.5889892578125
architecture_seed1,9,2,mid_block,0.389880644496546,0.08003694346511436,0.08025186508893967,0.06855132430791855,0.011700540781021118,0.14579774274471896,1729.7069091796875
architecture_seed1,9,2,up_block_3,0.32090254982487243,0.04567385736935958,0.08025186508893967,0.06789207458496094,0.01235979050397873,0.15401250164442792,1636.55029296875
architecture_seed1,9,2,up_block_2,0.3713562896616808,0.0905928068581362,0.08025186508893967,0.04281534627079964,0.03743651881814003,0.4664878352253964,1516.128173828125
architecture_seed1,9,2,up_block_1,0.3347658571675975,0.06585707777852479,0.08025186508893967,0.017138101160526276,0.06311376392841339,0.7864460702373351,1274.041259765625
architecture_seed1,9,2,up_boundary,0.2609154906428447,0.0353084001990559,0.08025186508893967,0.0,0.08025186508893967,1.0,391.7061767578125
architecture_seed1,12,2,down_block_0,0.22778790198452065,0.023204390957277554,0.0651201605796814,0.0,0.0651201605796814,1.0,2074.679443359375
architecture_seed1,12,2,down_block_1,0.29456516206420486,0.03969035884395955,0.0651201605796814,0.02491927705705166,0.04020088352262974,0.6173339126435309,1896.187744140625
architecture_seed1,12,2,down_block_2,0.32402676950157305,0.05285557087436987,0.0651201605796814,0.03720951825380325,0.027910642325878143,0.42860217292809843,1846.9495849609375
architecture_seed1,12,2,down_block_3,0.3166831915252699,0.049967005483625315,0.0651201605796814,0.04789452627301216,0.017225634306669235,0.2645207590603505,1785.1025390625
architecture_seed1,12,2,mid_block,0.2823287208234272,0.03911736242676189,0.0651201605796814,0.048523955047130585,0.016596205532550812,0.2548551076166896,1764.4449462890625
architecture_seed1,12,2,up_block_3,0.23231173984067022,0.02295272648135549,0.0651201605796814,0.04760516807436943,0.017514992505311966,0.26896420938459636,1718.762451171875
architecture_seed1,12,2,up_block_2,0.29093528030502763,0.05684854991988941,0.0651201605796814,0.03670143336057663,0.028418727219104767,0.43640444013235274,1554.87841796875
architecture_seed1,12,2,up_block_1,0.26335060838754,0.03964832916397276,0.0651201605796814,0.022359773516654968,0.04276038706302643,0.6566382312694787,1313.5216064453125
architecture_seed1,12,2,up_boundary,0.21979500376000313,0.023357629057701113,0.0651201605796814,0.0,0.0651201605796814,1.0,399.1750183105469
architecture_seed1,15,2,down_block_0,0.23429818127106178,0.024288513351091723,0.08755138516426086,0.0,0.08755138516426086,1.0,2067.330322265625
architecture_seed1,15,2,down_block_1,0.2658915837265097,0.03196074823865591,0.08755138516426086,0.039371151477098465,0.0481802336871624,0.5503080687617714,1953.8067626953125
architecture_seed1,15,2,down_block_2,0.277270409660789,0.037451746972698596,0.08755138516426086,0.05827496200799942,0.029276423156261444,0.33439131889614354,1864.6434326171875
architecture_seed1,15,2,down_block_3,0.2624351901124583,0.03393993509416593,0.08755138516426086,0.07200967520475388,0.015541709959506989,0.1775152949362043,1835.6734619140625
architecture_seed1,15,2,mid_block,0.2371647431179587,0.02762555366688768,0.08755138516426086,0.0723690316081047,0.015182353556156158,0.17341077502853386,1822.557861328125
architecture_seed1,15,2,up_block_3,0.18953756747710693,0.01503516474847566,0.08755138516426086,0.07193572074174881,0.015615664422512054,0.1783599927427132,1768.56494140625
architecture_seed1,15,2,up_block_2,0.2229458374176906,0.02301832153094141,0.08755138516426086,0.05740959197282791,0.030141793191432953,0.34427545760563316,1625.115478515625
architecture_seed1,15,2,up_block_1,0.22716436913195004,0.024732158793807746,0.08755138516426086,0.03461495414376259,0.052936431020498276,0.6046327070803139,1347.25
architecture_seed1,15,2,up_boundary,0.21949871549044064,0.024134118240464852,0.08755138516426086,0.0,0.08755138516426086,1.0,411.6050109863281
architecture_seed1,18,2,down_block_0,0.28383466113049494,0.035835989194965,0.14171749353408813,0.0,0.14171749353408813,1.0,2117.1591796875
architecture_seed1,18,2,down_block_1,0.303997104044888,0.04496368261927075,0.14171749353408813,0.07972970604896545,0.06198778748512268,0.4374039219809684,1980.9332275390625
architecture_seed1,18,2,down_block_2,0.31241635779488625,0.04647472528759067,0.14171749353408813,0.10266687721014023,0.039050616323947906,0.27555254718469063,1896.73388671875
architecture_seed1,18,2,down_block_3,0.28775319067075494,0.04014971683173185,0.14171749353408813,0.11668143421411514,0.025036059319972992,0.17666174228484308,1858.4022216796875
