index,timestep,refresh,age,lambda_value,delta_lambda,lambda_distance,conv_previous,conv_cache,noise_error,guided_noise_error,boundary_error,boundary_uncond_error,boundary_cond_error,mid_error,mid_uncond_error,mid_cond_error,case,prompt_id,seed
17,150,False,1,0.7850973606109619,0.22589755058288574,0.22589755058288574,0.04646095260977745,0.04646095260977745,0.05560027062892914,0.07086266577243805,0.1306571513414383,0.1320108324289322,0.12930554151535034,0.11490140855312347,0.11681175231933594,0.11296585202217102,people_202,people,202
18,100,True,0,1.0673118829727173,0.28221452236175537,0.0,0.04300231486558914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,people_202,people,202
19,50,False,1,1.4890689849853516,0.4217571020126343,0.4217571020126343,0.041029009968042374,0.041029009968042374,0.11559505015611649,0.1319975107908249,0.18401454389095306,0.18483763933181763,0.18319210410118103,0.13382837176322937,0.13468864560127258,0.13295136392116547,people_202,people,202
0,999,True,0,-2.6820242404937744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_101,animal,101
1,949,False,1,-2.3891515731811523,0.29287266731262207,0.29287266731262207,0.037725262343883514,0.037725262343883514,0.009092085994780064,0.05644417554140091,0.12306075543165207,0.10774191468954086,0.13816305994987488,0.438351035118103,0.5398961305618286,0.36571696400642395,animal_101,animal,101
2,899,True,0,-2.116593599319458,0.27255797386169434,0.0,0.08231156319379807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_101,animal,101
3,849,False,1,-1.8629876375198364,0.2536059617996216,0.2536059617996216,0.05906236171722412,0.05906236171722412,0.01501355692744255,0.07762564718723297,0.15373380482196808,0.16299846768379211,0.14464133977890015,0.44557052850723267,0.6538674831390381,0.28983983397483826,animal_101,animal,101
4,799,True,0,-1.6268385648727417,0.23614907264709473,0.0,0.0778430700302124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_101,animal,101
5,749,False,1,-1.406521201133728,0.22031736373901367,0.22031736373901367,0.07123999297618866,0.07123999297618866,0.01952931471168995,0.08444042503833771,0.19976191222667694,0.2293829768896103,0.17069926857948303,0.4059135913848877,0.5416394472122192,0.28927096724510193,animal_101,animal,101
6,699,True,0,-1.200291395187378,0.2062298059463501,0.0,0.0738668441772461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_101,animal,101
7,649,False,1,-1.006303310394287,0.19398808479309082,0.19398808479309082,0.06991619616746902,0.06991619616746902,0.023658210411667824,0.07763776928186417,0.1855292022228241,0.20098121464252472,0.17026139795780182,0.27102193236351013,0.34111955761909485,0.20619456470012665,animal_101,animal,101
8,599,True,0,-0.8226233124732971,0.18367999792099,0.0,0.07296206802129745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_101,animal,101
9,549,False,1,-0.6472349762916565,0.17538833618164062,0.17538833618164062,0.07331792265176773,0.07331792265176773,0.025016646832227707,0.05641794577240944,0.14145788550376892,0.1511392593383789,0.13189800083637238,0.16464994847774506,0.19392326474189758,0.1363615244626999,animal_101,animal,101
10,500,True,0,-0.4813636541366577,0.16587132215499878,0.0,0.06966257095336914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,animal_101,animal,101
11,450,False,1,-0.31602802872657776,0.16533562541007996,0.16533562541007996,0.06959732621908188,0.06959732621908188,0.02903353050351143,0.05552089959383011,0.12917988002300262,0.1357998102903366,0.12262950092554092,0.16760429739952087,0.19181685149669647,0.1437302529811859,animal_101,animal,101
